OBJECTID,LONGITUDE,LATITUDE
3473161,144.38978,-38.15787
3473162,144.88468,-37.7337
3473163,145.02738,-37.6447
3473164,145.63191,-35.92532
3473165,145.21728,-37.82521
3473166,145.04479,-38.22943
3473167,144.80243,-37.82424
3473168,144.99709,-37.88408
3473169,146.37849,-38.16062
3473170,141.62818,-38.13911
3473171,144.98511,-37.79408
3473172,143.82008,-37.55044
3473173,144.66199,-37.89004
3473174,144.72806,-37.89735
3473175,144.96903,-37.78851
3473176,145.32167,-38.02874
3473177,144.97487,-37.75667
3473178,144.0712,-38.03036
3473179,145.0731,-37.92292
3473180,144.79861,-37.79112
3473181,145.0218,-37.74718
3473182,144.96183,-37.81018
3473183,145.30374,-37.99116
3473184,144.98843,-37.79274
3473185,144.80792,-37.8768
3473186,145.14279,-37.9068
3473187,145.15025,-37.99148
3473188,141.66294,-38.26762
3473189,145.45008,-37.61539
3473190,146.14812,-37.93484
3473191,145.01763,-37.65472
3473192,145.3823,-37.78311
3473193,145.32298,-37.87569
3473194,145.24695,-37.82726
3473195,145.28452,-37.88073
3473196,145.02888,-37.80748
3473197,145.33129,-38.03894
3473198,144.95219,-37.82185
3473199,144.56744,-37.68815
3473200,145.05757,-37.89387
3473201,145.21816,-37.83192
3473202,144.99676,-37.83392
3473203,144.77084,-37.78512
3473204,146.68828,-36.3601
3473205,145.5202,-38.16412
3473206,141.7252,-37.60297
3473207,145.36093,-38.03899
3473208,145.14494,-37.8905
3473209,144.92133,-37.58401
3473210,145.04229,-37.93406
3473211,145.24403,-37.87169
3473212,145.09233,-37.89903
3473213,145.11302,-38.27992
3473214,144.39783,-38.17891
3473215,145.23297,-37.88904
3473216,144.26098,-36.74737
3473217,145.05692,-37.86592
3473218,146.30798,-38.09228
3473219,144.91994,-37.68326
3473220,144.42719,-37.68421
3473221,145.1561,-37.95959
3473222,145.7454,-38.07973
3473223,144.34457,-38.10464
3473224,146.0653,-38.09442
3473225,144.46864,-37.60892
3473226,145.046,-37.71295
3473227,145.0068,-37.91496
3473228,146.16295,-38.37003
3473229,145.11446,-37.92799
3473230,144.95683,-37.82489
3473231,144.87731,-37.80126
3473232,144.83519,-37.82572
3473233,144.78917,-37.05206
3473234,144.36985,-38.1545
3473235,144.8557,-37.72646
3473236,145.04598,-37.74198
3473237,145.23986,-37.85152
3473238,144.35197,-38.15172
3473239,144.37044,-38.15707
3473240,144.97141,-37.80756
3473241,145.03354,-37.59101
3473242,144.26435,-38.19859
3473243,144.89394,-37.76919
3473244,144.2375,-36.79335
3473245,144.36434,-38.15179
3473246,142.15554,-34.18264
3473247,145.04238,-37.20715
3473248,144.89718,-37.81438
3473249,145.11669,-37.80778
3473250,145.20935,-37.93231
3473251,144.96794,-37.83339
3473252,144.97066,-37.70059
3473253,145.02584,-37.64852
3473254,145.78809,-38.08721
3473255,144.2747,-36.74298
3473256,145.43617,-37.79066
3473257,145.00367,-37.81903
3473258,145.43643,-37.89469
3473259,145.28369,-37.78297
3473260,145.56641,-38.09928
3473261,145.03047,-37.65857
3473262,144.79315,-37.72765
3473263,144.82652,-37.80663
3473264,144.97576,-37.28833
3473265,145.11401,-37.82228
3473266,145.10573,-37.81578
3473267,145.28479,-37.87697
3473268,145.55052,-37.7881
3473269,145.13596,-37.96901
3473270,144.77834,-37.69661
3473271,145.30729,-37.79077
3473272,145.14562,-36.98361
3473273,144.03475,-37.55717
3473274,144.92933,-37.78749
3473275,145.14991,-37.67693
3473276,144.96827,-37.76144
3473277,145.14219,-37.79776
3473278,144.8849,-38.36131
3473279,142.17944,-36.7137
3473280,145.1725,-38.09944
3473281,145.09466,-37.88086
3473282,145.23455,-38.1018
3473283,145.49079,-37.74825
3473284,144.75084,-37.81099
3473285,144.97861,-37.42309
3473286,145.14872,-37.92793
3473287,145.13621,-38.14658
3473288,144.93418,-37.23638
3473289,144.99917,-37.81858
3473290,144.7795,-37.85133
3473291,144.98694,-37.82444
3473292,144.99559,-37.72981
3473293,145.19527,-38.11061
3473294,144.95795,-37.82127
3473295,144.54758,-38.25628
3473296,145.0776,-37.73673
3473297,144.99224,-37.87625
3473298,145.09993,-37.82625
3473299,145.02012,-37.65727
3473300,146.90845,-37.78088
3473301,144.98503,-37.68313
3473302,142.20553,-36.73347
3473303,145.21608,-37.99279
3473304,145.3446,-38.04159
3473305,145.07994,-37.65611
3473306,144.35228,-38.17497
3473307,144.98181,-37.78567
3473308,145.09605,-38.16906
3473309,145.21375,-38.02381
3473310,145.02896,-37.68636
3473311,145.106,-37.78819
3473312,145.1974,-37.92336
3473313,145.03525,-37.8375
3473314,146.00461,-36.0177
3473315,145.02737,-37.68953
3473316,145.00281,-37.84036
3473317,145.89947,-38.28292
3473318,145.43194,-37.65441
3473319,144.77799,-37.70716
3473320,145.23306,-37.89907
3473321,144.9164,-37.80169
3473322,145.01023,-37.71814
3473323,143.85352,-37.35931
3473324,146.26491,-38.17674
3473325,145.02888,-37.80748
3473326,144.92515,-37.74894
3473327,145.06333,-37.79665
3473328,145.11446,-37.92799
3473329,145.06672,-37.90724
3473330,144.40442,-38.26569
3473331,147.43139,-36.60384
3473332,144.95645,-37.81175
3473333,142.7652,-37.06392
3473334,145.20328,-37.92409
3473335,145.28811,-37.79662
3473336,145.03681,-37.741
3473337,144.71963,-37.58578
3473338,144.35336,-38.11994
3473339,145.08381,-38.2104
3473340,143.80298,-37.60949
3473341,144.3417,-38.19864
3473342,145.35193,-37.80622
3473343,145.43414,-38.07747
3473344,144.31088,-36.77343
3473345,143.85774,-37.56211
3473346,144.95689,-37.81274
3473347,144.91043,-37.83363
3473348,145.16256,-37.72076
3473349,144.67633,-37.31254
3473350,145.28789,-37.81381
3473351,145.10178,-37.94448
3473352,144.97198,-37.76995
3473353,145.21701,-37.83255
3473354,144.91,-37.6382
3473355,143.95996,-37.53315
3473356,144.76886,-37.76893
3473357,145.1493,-37.91752
3473358,145.12932,-37.7874
3473359,145.38615,-38.05584
3473360,144.96607,-37.807
3473361,145.03093,-38.28577
3473362,144.88958,-37.82556
3473363,144.66377,-37.88428
3473364,145.04965,-37.73152
3473365,144.56345,-37.68465
3473366,145.4442,-37.68346
3473367,145.28638,-37.91804
3473368,145.20115,-38.14646
3473369,145.08448,-37.68957
3473370,145.27856,-38.00879
3473371,144.54207,-37.32055
3473372,144.3436,-38.1098
3473373,144.83708,-37.72048
3473374,145.16024,-37.79797
3473375,145.24623,-38.03578
3473376,145.21823,-37.99988
3473377,144.95606,-37.80913
3473378,144.95742,-37.81813
3473379,145.37411,-37.65927
3473380,144.56819,-37.68431
3473381,144.9613,-37.79182
3473382,144.93825,-37.78849
3473383,145.28266,-38.06743
3473384,144.94089,-37.64667
3473385,144.33044,-38.13755
3473386,144.8478,-37.74138
3473387,145.24921,-38.0033
3473388,144.9911,-37.82526
3473389,145.15026,-37.86247
3473390,145.08199,-37.84883
3473391,146.98172,-37.95351
3473392,145.28038,-38.03729
3473393,144.74858,-37.5867
3473394,145.07724,-37.84829
3473395,145.34507,-37.8112
3473396,144.97911,-37.82335
3473397,144.88148,-37.80216
3473398,145.17332,-37.96502
3473399,145.07433,-37.73756
3473400,145.93115,-36.57182
3473401,145.02851,-37.64482
3473402,144.97935,-37.79312
3473403,144.70981,-37.57843
3473404,145.06109,-37.75561
3473405,145.12932,-37.7874
3473406,145.12606,-37.90938
3473407,144.81368,-36.17516
3473408,143.85463,-37.58187
3473409,145.45219,-37.68345
3473410,144.93489,-37.80965
3473411,145.05216,-37.85462
3473412,145.25675,-37.7959
3473413,145.1133,-37.91883
3473414,145.03597,-37.66132
3473415,144.98121,-37.7956
3473416,145.45533,-38.06178
3473417,145.2112,-37.86102
3473418,144.65255,-37.83811
3473419,145.08283,-37.82423
3473420,144.97477,-37.79856
3473421,145.0552,-38.24863
3473422,145.95459,-38.55281
3473423,145.00243,-37.68627
3473424,145.2072,-37.8597
3473425,144.96567,-37.74663
3473426,145.25065,-38.11865
3473427,144.97111,-37.794
3473428,145.00636,-37.832
3473429,145.15805,-37.78868
3473430,145.04215,-37.82967
3473431,144.96839,-37.79226
3473432,145.04673,-37.77179
3473433,145.379,-37.81389
3473434,144.7165,-37.83687
3473435,144.36161,-38.16381
3473436,144.97318,-37.75648
3473437,144.35449,-38.11499
3473438,145.19231,-37.81656
3473439,144.74386,-37.63302
3473440,145.23986,-37.85152
3473441,144.96605,-37.74445
3473442,145.00582,-37.7277
3473443,145.64195,-37.07637
3473444,145.06769,-37.68707
3473445,145.08375,-37.99742
3473446,142.99824,-38.61787
3473447,144.50301,-37.69529
3473448,145.12503,-38.14444
3473449,144.73206,-37.58097
3473450,145.69226,-36.65747
3473451,145.06962,-37.85054
3473452,145.27282,-37.80385
3473453,145.04599,-38.23133
3473454,144.99035,-37.86837
3473455,144.94098,-37.82549
3473456,143.64242,-38.34532
3473457,145.14617,-37.98244
3473458,144.99508,-37.81812
3473459,144.75275,-37.79449
3473460,145.02877,-37.8598
3473461,144.99686,-37.88381
3473462,144.90193,-37.8067
3473463,145.40809,-36.38227
3473464,145.00353,-37.93199
3473465,144.95653,-37.77098
3473466,146.75655,-37.90221
3473467,142.23924,-37.16497
3473468,144.97682,-37.80811
3473469,144.96272,-37.77736
3473470,144.95194,-37.75951
3473471,145.88555,-38.44903
3473472,143.02603,-36.24395
3473473,145.08178,-37.8106
3473474,145.06251,-37.96624
3473475,144.92874,-37.68637
3473476,144.98385,-37.78331
3473477,145.0469,-37.80873
3473478,144.91473,-37.65888
3473479,145.26674,-38.10237
3473480,144.93106,-37.768
3473481,145.23911,-38.02093
3473482,144.92058,-37.82938
3473483,144.12012,-37.35165
3473484,145.31059,-37.78735
3473485,145.24126,-37.93311
3473486,144.95169,-37.80816
3473487,144.8036,-37.72829
3473488,144.96365,-37.72659
3473489,145.26653,-37.90343
3473490,145.4125,-37.82113
3473491,144.26703,-36.72244
3473492,145.08489,-37.79468
3473493,144.96948,-37.80975
3473494,144.93599,-37.78357
3473495,144.16048,-37.081
3473496,144.94361,-37.79074
3473497,144.99443,-37.83935
3473498,144.97505,-37.72431
3473499,144.96588,-37.81568
3473500,143.86932,-38.08205
3473501,145.03556,-37.81455
3473502,144.33677,-38.22579
3473503,143.8208,-37.54666
3473504,144.90659,-37.58477
3473505,144.33147,-38.11379
3473506,145.16173,-38.10857
3473507,146.43878,-36.43727
3473508,146.91261,-36.13896
3473509,144.97834,-37.79906
3473510,145.90392,-38.15676
3473511,144.95513,-37.81213
3473512,145.14989,-38.19693
3473513,144.99343,-37.71843
3473514,145.25957,-37.92823
3473515,143.85526,-37.58194
3473516,144.94362,-37.81249
3473517,145.05747,-37.95584
3473518,144.56546,-37.6878
3473519,145.09712,-37.77204
3473520,145.01444,-37.73188
3473521,144.52206,-36.67617
3473522,142.17889,-36.71939
3473523,145.14369,-38.12202
3473524,144.95538,-37.82175
3473525,144.96626,-37.8301
3473526,143.84082,-37.58705
3473527,144.80589,-37.72814
3473528,145.23534,-37.98724
3473529,144.97231,-37.74571
3473530,144.74736,-37.75883
3473531,144.96318,-37.82237
3473532,145.24155,-37.79461
3473533,145.86449,-38.1166
3473534,145.03357,-37.83231
3473535,146.94892,-38.00637
3473536,145.08725,-37.69242
3473537,145.33452,-38.13475
3473538,144.89172,-37.72362
3473539,145.0298,-37.93236
3473540,144.79968,-37.71774
3473541,147.83369,-37.70226
3473542,144.83333,-37.77786
3473543,145.35941,-37.79695
3473544,145.01742,-38.37196
3473545,145.0838,-37.70443
3473546,145.22422,-37.97794
3473547,144.95135,-37.29326
3473548,145.10214,-38.02776
3473549,145.13794,-38.07068
3473550,145.00113,-37.79102
3473551,144.99627,-37.7832
3473552,144.94668,-37.81901
3473553,144.73966,-37.75633
3473554,145.14014,-37.91615
3473555,144.90124,-38.35678
3473556,144.74093,-36.11326
3473557,144.8686,-37.77068
3473558,144.9022,-37.75538
3473559,144.26365,-35.88534
3473560,145.16681,-37.87439
3473561,143.71134,-38.31176
3473562,144.90306,-37.56521
3473563,145.02143,-37.82649
3473564,144.73559,-37.74324
3473565,145.02324,-37.6525
3473566,145.32006,-37.56102
3473567,141.97182,-37.97266
3473568,145.23477,-37.81086
3473569,143.87488,-37.56099
3473570,145.13021,-37.85167
3473571,144.71908,-37.57941
3473572,144.97114,-37.77496
3473573,144.97216,-37.81272
3473574,144.9404,-37.58412
3473575,144.97332,-37.79522
3473576,145.11298,-37.84966
3473577,145.15161,-37.91761
3473578,141.59785,-38.32367
3473579,145.03465,-37.90326
3473580,145.0591,-37.94725
3473581,145.29539,-36.15093
3473582,145.06684,-37.95552
3473583,144.81802,-37.76107
3473584,145.01516,-37.97436
3473585,144.95038,-37.73971
3473586,144.9977,-37.82697
3473587,144.95219,-37.82185
3473588,144.95289,-37.84794
3473589,145.0995,-37.70423
3473590,144.91778,-37.75501
3473591,144.24381,-36.80324
3473592,145.07878,-37.88391
3473593,144.95147,-37.80114
3473594,145.36896,-38.52074
3473595,144.98888,-37.83167
3473596,144.97731,-37.88052
3473597,146.37176,-37.18831
3473598,145.04601,-37.87646
3473599,144.73439,-38.34183
3473600,145.22598,-37.81401
3473601,144.91581,-37.77389
3473602,143.84121,-37.59817
3473603,145.41785,-38.0768
3473604,145.11195,-37.91247
3473605,147.85704,-37.88818
3473606,144.99387,-37.80987
3473607,144.80416,-37.83588
3473608,144.51856,-36.29905
3473609,144.69514,-37.81005
3473610,145.07872,-37.73426
3473611,145.26098,-38.03487
3473612,145.36326,-38.02573
3473613,144.34397,-38.18671
3473614,144.99173,-37.79972
3473615,145.32209,-38.02918
3473616,145.00535,-37.75847
3473617,144.94731,-37.6161
3473618,144.46798,-37.22144
3473619,145.30763,-38.02355
3473620,144.35445,-38.11516
3473621,143.8101,-37.55198
3473622,145.13991,-37.78658
3473623,145.05907,-37.74033
3473624,144.91117,-37.58105
3473625,145.04758,-37.74359
3473626,145.08823,-37.78262
3473627,145.0258,-37.83568
3473628,145.21696,-37.95457
3473629,144.34596,-38.09758
3473630,145.12012,-37.81314
3473631,145.27228,-38.10654
3473632,144.93078,-37.6738
3473633,146.79275,-36.23595
3473634,145.33643,-38.04257
3473635,145.12438,-37.91391
3473636,144.89724,-37.69813
3473637,144.99052,-37.64813
3473638,145.02845,-37.62502
3473639,145.09247,-38.17872
3473640,144.77743,-36.18263
3473641,144.89562,-37.85666
3473642,145.2812,-38.09292
3473643,145.03795,-37.63705
3473644,145.21491,-38.23865
3473645,145.25049,-37.92713
3473646,145.06176,-37.90667
3473647,144.30613,-38.09789
3473648,144.26481,-38.32396
3473649,145.15224,-37.79081
3473650,146.72512,-38.27932
3473651,146.7856,-38.21483
3473652,146.97943,-37.96879
3473653,144.34678,-38.09339
3473654,144.46218,-38.18852
3473655,145.24876,-37.80872
3473656,145.15832,-37.85015
3473657,149.66572,-37.49563
3473658,145.02989,-37.79205
3473659,147.42798,-37.8798
3473660,144.97083,-37.79563
3473661,145.15201,-37.85252
3473662,144.74886,-37.82494
3473663,144.88341,-37.7326
3473664,145.00701,-37.85993
3473665,145.13537,-37.91017
3473666,144.92581,-37.4637
3473667,146.20501,-36.63732
3473668,144.9931,-37.85332
3473669,144.73316,-37.88293
3473670,145.15213,-37.95306
3473671,145.14812,-37.83184
3473672,145.02915,-37.68453
3473673,144.89383,-37.80352
3473674,144.76876,-37.86805
3473675,144.96631,-37.80432
3473676,145.06233,-37.97473
3473677,144.57044,-37.67303
3473678,145.03782,-37.92222
3473679,146.31487,-36.36519
3473680,144.98803,-37.81091
3473681,144.97052,-37.77934
3473682,145.15739,-37.90185
3473683,145.129,-37.87609
3473684,144.96329,-37.7213
3473685,145.02127,-37.71936
3473686,144.91044,-37.67734
3473687,145.12765,-38.14164
3473688,145.11832,-37.77641
3473689,146.40993,-38.1595
3473690,144.58052,-37.68341
3473691,144.91762,-37.71458
3473692,144.94398,-37.80021
3473693,143.85191,-37.56113
3473694,145.18818,-37.94445
3473695,144.22622,-37.60016
3473696,145.00402,-37.84402
3473697,145.19584,-37.90752
3473698,143.80264,-37.36133
3473699,144.84224,-37.78053
3473700,145.72603,-36.93102
3473701,144.57682,-37.69381
3473702,144.91965,-37.74437
3473703,144.77549,-37.69407
3473704,145.16071,-37.36657
3473705,145.22704,-37.81599
3473706,145.07611,-37.84364
3473707,144.96482,-37.81175
3473708,144.44849,-37.69686
3473709,145.26878,-38.02847
3473710,144.82504,-37.82356
3473711,145.06947,-37.75744
3473712,146.0024,-37.19812
3473713,145.42437,-36.38613
3473714,145.09387,-37.86701
3473715,145.99536,-36.09834
3473716,145.01742,-37.70291
3473717,144.88381,-37.68802
3473718,145.05403,-37.96037
3473719,145.32759,-37.81518
3473720,144.36348,-38.15269
3473721,145.43183,-36.39893
3473722,143.76069,-38.36516
3473723,145.22732,-37.82056
3473724,144.98315,-37.81615
3473725,143.84116,-37.59874
3473726,146.31054,-36.34449
3473727,144.98402,-37.88711
3473728,144.73997,-37.3446
3473729,144.33527,-36.76608
3473730,145.1376,-37.82363
3473731,145.23749,-37.97247
3473732,145.19855,-37.76524
3473733,144.95359,-37.81923
3473734,144.92845,-37.67585
3473735,144.33947,-38.3099
3473736,145.14924,-37.86776
3473737,145.81512,-36.90788
3473738,145.22277,-36.31363
3473739,145.19,-38.09891
3473740,144.8342,-37.77775
3473741,145.11813,-37.88362
3473742,147.88564,-36.074
3473743,144.95279,-37.60035
3473744,144.966,-37.75568
3473745,146.00031,-38.21701
3473746,145.35657,-37.64962
3473747,145.21911,-37.12106
3473748,145.16414,-37.88889
3473749,145.01831,-37.61966
3473750,144.9935,-37.85243
3473751,144.2786,-36.7597
3473752,144.72711,-36.12963
3473753,145.25665,-37.97484
3473754,145.09787,-37.82269
3473755,144.66843,-37.85261
3473756,144.9036,-37.79885
3473757,145.15039,-37.90232
3473758,147.61071,-37.83403
3473759,141.40182,-37.58632
3473760,144.95405,-37.39949
3473761,145.51664,-37.62599
3473762,145.57648,-37.77624
3473763,145.46646,-37.96388
3473764,144.91313,-37.83368
3473765,144.24191,-36.80435
3473766,145.11938,-37.78219
3473767,144.73247,-37.57777
3473768,145.01154,-37.92153
3473769,145.08934,-37.87599
3473770,144.89278,-37.59126
3473771,145.31441,-38.18019
3473772,145.3112,-37.7841
3473773,145.11079,-37.69497
3473774,144.37736,-38.06883
3473775,145.09152,-37.99923
3473776,145.04651,-38.2449
3473777,144.95711,-37.8255
3473778,145.67216,-37.04415
3473779,144.95477,-37.73301
3473780,143.67526,-37.42932
3473781,144.98517,-37.79372
3473782,144.9782,-37.79989
3473783,145.15913,-37.80379
3473784,144.95495,-37.81218
3473785,145.96659,-38.1742
3473786,144.89249,-37.85632
3473787,144.04337,-38.08525
3473788,142.42158,-36.11026
3473789,145.25336,-38.03033
3473790,144.89441,-37.84657
3473791,143.9516,-38.55239
